year,program,program_desc,plans,plans_desc,admit_year,nenrolled
2020,3550,Bachelor of Asian Studies,BASIA,B Asian Studies,2018,10
2020,3550,Bachelor of Asian Studies,BASIA,B Asian Studies,2017,9
2020,3550,Bachelor of Asian Studies,BASIA,B Asian Studies,2015,1
2019,3550,Bachelor of Asian Studies,BASIA,B Asian Studies,2019,19
2019,3550,Bachelor of Asian Studies,BASIA,B Asian Studies,2018,14
2019,3550,Bachelor of Asian Studies,BASIA,B Asian Studies,2017,11
2019,3550,Bachelor of Asian Studies,BASIA,B Asian Studies,2016,6
2019,3550,Bachelor of Asian Studies,BASIA,B Asian Studies,2015,4
2018,3550,Bachelor of Asian Studies,BASIA,B Asian Studies,2018,16
2018,3550,Bachelor of Asian Studies,BASIA,B Asian Studies,2017,14
2018,3550,Bachelor of Asian Studies,BASIA,B Asian Studies,2016,12
2018,3550,Bachelor of Asian Studies,BASIA,B Asian Studies,2015,10
2017,3550,Bachelor of Asian Studies,BASIA,B Asian Studies,2017,23
2017,3550,Bachelor of Asian Studies,BASIA,B Asian Studies,2016,19
2017,3550,Bachelor of Asian Studies,BASIA,B Asian Studies,2015,16
2016,3550,Bachelor of Asian Studies,BASIA,B Asian Studies,2016,33
2016,3550,Bachelor of Asian Studies,BASIA,B Asian Studies,2015,28
2015,3550,Bachelor of Asian Studies,BASIA,B Asian Studies,2015,38
2015,3550,Bachelor of Asian Studies,BASIA,B Asian Studies,2014,1
2017,3550,Bachelor of Asian Studies,BASIA_BASIVMGLOB,B Asian St B Asian Studies,2015,1
2016,3550,Bachelor of Asian Studies,BASIA_BASIVMGLOB,B Asian St B Asian Studies,2015,1
2015,3550,Bachelor of Asian Studies,BASIA_BASIVMGLOB,B Asian St B Asian Studies,2015,1
2021,3550,Bachelor of Asian Studies,BASIA_BASY,B Asian Studies BAsSt (Year in Asia),2019,1
2020,3550,Bachelor of Asian Studies,BASIA_BASY,B Asian Studies BAsSt (Year in Asia),2019,1
2019,3550,Bachelor of Asian Studies,BASIA_BASY,B Asian Studies BAsSt (Year in Asia),2019,1
2016,3550,Bachelor of Asian Studies,BASIA_HASIA,B Asian Studies BAsiaSt Hons,2016,1
2022,3550,Bachelor of Asian Studies,BASIVMGLOB,B Asian St,2016,1
2021,3550,Bachelor of Asian Studies,BASIVMGLOB,B Asian St,2016,1
2020,3550,Bachelor of Asian Studies,BASIVMGLOB,B Asian St,2016,1
2019,3550,Bachelor of Asian Studies,BASIVMGLOB,B Asian St,2016,2
2018,3550,Bachelor of Asian Studies,BASIVMGLOB,B Asian St,2016,4
2018,3550,Bachelor of Asian Studies,BASIVMGLOB,B Asian St,2015,2
2017,3550,Bachelor of Asian Studies,BASIVMGLOB,B Asian St,2016,4
2017,3550,Bachelor of Asian Studies,BASIVMGLOB,B Asian St,2015,5
2016,3550,Bachelor of Asian Studies,BASIVMGLOB,B Asian St,2016,5
2016,3550,Bachelor of Asian Studies,BASIVMGLOB,B Asian St,2015,5
2015,3550,Bachelor of Asian Studies,BASIVMGLOB,B Asian St,2015,5
2018,3550,Bachelor of Asian Studies,BASY,,2017,1
2021,3550,Bachelor of Asian Studies,BASY,BAsSt (Year in Asia),2017,1
2020,3550,Bachelor of Asian Studies,BASY,BAsSt (Year in Asia),2017,1
2019,3550,Bachelor of Asian Studies,BASY,BAsSt (Year in Asia),2017,1
2022,3550,Bachelor of Asian Studies,HASIA,BAsiaSt Hons,2022,5
2021,3550,Bachelor of Asian Studies,HASIA,BAsiaSt Hons,2021,5
2020,3550,Bachelor of Asian Studies,HASIA,BAsiaSt Hons,2020,1
2020,3550,Bachelor of Asian Studies,HASIA,BAsiaSt Hons,2019,1
2019,3550,Bachelor of Asian Studies,HASIA,BAsiaSt Hons,2019,3
2018,3550,Bachelor of Asian Studies,HASIA,BAsiaSt Hons,2018,2
2018,3550,Bachelor of Asian Studies,HASIA,BAsiaSt Hons,2017,2
2017,3550,Bachelor of Asian Studies,HASIA,BAsiaSt Hons,2017,5
2017,3550,Bachelor of Asian Studies,HASIA,BAsiaSt Hons,2016,1
2016,3550,Bachelor of Asian Studies,HASIA,BAsiaSt Hons,2016,5
2015,3550,Bachelor of Asian Studies,HASIA,BAsiaSt Hons,2015,5
2015,3551,B Security Analysis (Asia-Pac),3551XBSECA,Security Analysis (Asia-Pac),2009,1
2020,3555,Bachelor Asia-Pacific Security,BASEC,B Asia-Pacific Security,2012,1
2018,3555,Bachelor Asia-Pacific Security,BASEC,B Asia-Pacific Security,2014,1
2018,3555,Bachelor Asia-Pacific Security,BASEC,B Asia-Pacific Security,2012,3
2017,3555,Bachelor Asia-Pacific Security,BASEC,B Asia-Pacific Security,2014,4
2017,3555,Bachelor Asia-Pacific Security,BASEC,B Asia-Pacific Security,2012,4
2016,3555,Bachelor Asia-Pacific Security,BASEC,B Asia-Pacific Security,2014,11
2016,3555,Bachelor Asia-Pacific Security,BASEC,B Asia-Pacific Security,2013,3
2016,3555,Bachelor Asia-Pacific Security,BASEC,B Asia-Pacific Security,2012,4
2015,3555,Bachelor Asia-Pacific Security,BASEC,B Asia-Pacific Security,2014,15
2015,3555,Bachelor Asia-Pacific Security,BASEC,B Asia-Pacific Security,2013,4
2015,3555,Bachelor Asia-Pacific Security,BASEC,B Asia-Pacific Security,2012,5
2015,3555,Bachelor Asia-Pacific Security,BASEC,B Asia-Pacific Security,2011,2
2015,3555,Bachelor Asia-Pacific Security,HASEC,B Asia-Pacific Security,2014,1
2015,3555,Bachelor Asia-Pacific Security,HASEC,B Asia-Pacific Security,2013,1
2015,3555,Bachelor Asia-Pacific Security,HASEC,B Asia-Pacific Security,2012,1
2015,3600,Bachelor of Science,3600XBSCI,Science,2013,1
2022,3600,Bachelor of Science,BSC,B Science,2022,157
2022,3600,Bachelor of Science,BSC,B Science,2021,185
2022,3600,Bachelor of Science,BSC,B Science,2020,136
2022,3600,Bachelor of Science,BSC,B Science,2019,86
2022,3600,Bachelor of Science,BSC,B Science,2018,38
2022,3600,Bachelor of Science,BSC,B Science,2017,22
2022,3600,Bachelor of Science,BSC,B Science,2016,7
2022,3600,Bachelor of Science,BSC,B Science,2015,5
2022,3600,Bachelor of Science,BSC,B Science,2014,2
2022,3600,Bachelor of Science,BSC,B Science,2012,2
2022,3600,Bachelor of Science,BSC,B Science,2011,1
2021,3600,Bachelor of Science,BSC,B Science,2021,233
2021,3600,Bachelor of Science,BSC,B Science,2020,213
2021,3600,Bachelor of Science,BSC,B Science,2019,151
2021,3600,Bachelor of Science,BSC,B Science,2018,85
2021,3600,Bachelor of Science,BSC,B Science,2017,38
2021,3600,Bachelor of Science,BSC,B Science,2016,21
2021,3600,Bachelor of Science,BSC,B Science,2015,8
2021,3600,Bachelor of Science,BSC,B Science,2014,2
2021,3600,Bachelor of Science,BSC,B Science,2013,1
2021,3600,Bachelor of Science,BSC,B Science,2012,2
2021,3600,Bachelor of Science,BSC,B Science,2008,1
2020,3600,Bachelor of Science,BSC,B Science,2020,258
2020,3600,Bachelor of Science,BSC,B Science,2019,220
2020,3600,Bachelor of Science,BSC,B Science,2018,121
2020,3600,Bachelor of Science,BSC,B Science,2017,87
2020,3600,Bachelor of Science,BSC,B Science,2016,37
2020,3600,Bachelor of Science,BSC,B Science,2015,14
2020,3600,Bachelor of Science,BSC,B Science,2014,4
2020,3600,Bachelor of Science,BSC,B Science,2013,4
2020,3600,Bachelor of Science,BSC,B Science,2012,2
2020,3600,Bachelor of Science,BSC,B Science,2011,2
2020,3600,Bachelor of Science,BSC,B Science,2008,1
2019,3600,Bachelor of Science,BSC,B Science,2019,307
2019,3600,Bachelor of Science,BSC,B Science,2018,176
2019,3600,Bachelor of Science,BSC,B Science,2017,169
2019,3600,Bachelor of Science,BSC,B Science,2016,102
2019,3600,Bachelor of Science,BSC,B Science,2015,32
2019,3600,Bachelor of Science,BSC,B Science,2014,9
2019,3600,Bachelor of Science,BSC,B Science,2013,7
2019,3600,Bachelor of Science,BSC,B Science,2012,2
2019,3600,Bachelor of Science,BSC,B Science,2011,2
2019,3600,Bachelor of Science,BSC,B Science,2008,1
2018,3600,Bachelor of Science,BSC,B Science,2018,234
2018,3600,Bachelor of Science,BSC,B Science,2017,258
2018,3600,Bachelor of Science,BSC,B Science,2016,158
2018,3600,Bachelor of Science,BSC,B Science,2015,88
2018,3600,Bachelor of Science,BSC,B Science,2014,32
2018,3600,Bachelor of Science,BSC,B Science,2013,11
2018,3600,Bachelor of Science,BSC,B Science,2012,5
2018,3600,Bachelor of Science,BSC,B Science,2011,3
2018,3600,Bachelor of Science,BSC,B Science,2008,1
2017,3600,Bachelor of Science,BSC,B Science,2017,314
2017,3600,Bachelor of Science,BSC,B Science,2016,209
2017,3600,Bachelor of Science,BSC,B Science,2015,152
2017,3600,Bachelor of Science,BSC,B Science,2014,75
2017,3600,Bachelor of Science,BSC,B Science,2013,26
2017,3600,Bachelor of Science,BSC,B Science,2012,12
2017,3600,Bachelor of Science,BSC,B Science,2011,6
2017,3600,Bachelor of Science,BSC,B Science,2010,1
2017,3600,Bachelor of Science,BSC,B Science,2008,1
2016,3600,Bachelor of Science,BSC,B Science,2016,271
2016,3600,Bachelor of Science,BSC,B Science,2015,211
2016,3600,Bachelor of Science,BSC,B Science,2014,107
2016,3600,Bachelor of Science,BSC,B Science,2013,52
2016,3600,Bachelor of Science,BSC,B Science,2012,29
2016,3600,Bachelor of Science,BSC,B Science,2011,7
2016,3600,Bachelor of Science,BSC,B Science,2010,4
2016,3600,Bachelor of Science,BSC,B Science,2009,1
2016,3600,Bachelor of Science,BSC,B Science,2008,1
2015,3600,Bachelor of Science,BSC,B Science,2015,272
2015,3600,Bachelor of Science,BSC,B Science,2014,151
2015,3600,Bachelor of Science,BSC,B Science,2013,94
2015,3600,Bachelor of Science,BSC,B Science,2012,55
2015,3600,Bachelor of Science,BSC,B Science,2011,14
2015,3600,Bachelor of Science,BSC,B Science,2010,6
2015,3600,Bachelor of Science,BSC,B Science,2009,3
2015,3600,Bachelor of Science,BSC,B Science,2008,1
2015,3600,Bachelor of Science,BSC,B Science,2007,2
2018,3600,Bachelor of Science,BSC_HSC,B Science B Science,2016,1
2017,3600,Bachelor of Science,BSC_HSC,B Science B Science,2016,3
2017,3600,Bachelor of Science,BSC_HSC,B Science B Science,2015,1
2017,3600,Bachelor of Science,BSC_HSC,B Science B Science,2014,3
2017,3600,Bachelor of Science,BSC_HSC,B Science B Science,2013,3
2017,3600,Bachelor of Science,BSC_HSC,B Science B Science,2012,2
2016,3600,Bachelor of Science,BSC_HSC,B Science B Science,2016,3
2016,3600,Bachelor of Science,BSC_HSC,B Science B Science,2015,16
2016,3600,Bachelor of Science,BSC_HSC,B Science B Science,2014,10
2016,3600,Bachelor of Science,BSC_HSC,B Science B Science,2013,17
2016,3600,Bachelor of Science,BSC_HSC,B Science B Science,2012,3
2016,3600,Bachelor of Science,BSC_HSC,B Science B Science,2011,1
2015,3600,Bachelor of Science,BSC_HSC,B Science B Science,2015,17
2015,3600,Bachelor of Science,BSC_HSC,B Science B Science,2014,10
2015,3600,Bachelor of Science,BSC_HSC,B Science B Science,2013,18
2015,3600,Bachelor of Science,BSC_HSC,B Science B Science,2012,3
2015,3600,Bachelor of Science,BSC_HSC,B Science B Science,2011,1
2022,3600,Bachelor of Science,HSC,B Science,2022,35
2022,3600,Bachelor of Science,HSC,B Science,2021,29
2022,3600,Bachelor of Science,HSC,B Science,2019,1
2021,3600,Bachelor of Science,HSC,B Science,2021,63
2021,3600,Bachelor of Science,HSC,B Science,2020,29
2021,3600,Bachelor of Science,HSC,B Science,2019,2
2020,3600,Bachelor of Science,HSC,B Science,2020,75
2020,3600,Bachelor of Science,HSC,B Science,2019,33
2020,3600,Bachelor of Science,HSC,B Science,2018,3
2019,3600,Bachelor of Science,HSC,B Science,2019,73
2019,3600,Bachelor of Science,HSC,B Science,2018,27
2019,3600,Bachelor of Science,HSC,B Science,2017,1
2018,3600,Bachelor of Science,HSC,B Science,2018,77
2018,3600,Bachelor of Science,HSC,B Science,2017,16
2018,3600,Bachelor of Science,HSC,B Science,2016,1
2018,3600,Bachelor of Science,HSC,B Science,2015,1
2018,3600,Bachelor of Science,HSC,B Science,2012,1
2017,3600,Bachelor of Science,HSC,B Science,2017,41
2017,3600,Bachelor of Science,HSC,B Science,2016,10
2017,3600,Bachelor of Science,HSC,B Science,2015,5
2017,3600,Bachelor of Science,HSC,B Science,2014,2
2017,3600,Bachelor of Science,HSC,B Science,2012,1
2017,3600,Bachelor of Science,HSC,B Science,2011,1
2016,3600,Bachelor of Science,HSC,B Science,2016,33
2016,3600,Bachelor of Science,HSC,B Science,2015,14
2016,3600,Bachelor of Science,HSC,B Science,2014,3
2016,3600,Bachelor of Science,HSC,B Science,2013,3
2016,3600,Bachelor of Science,HSC,B Science,2012,4
2016,3600,Bachelor of Science,HSC,B Science,2011,2
2015,3600,Bachelor of Science,HSC,B Science,2015,55
2015,3600,Bachelor of Science,HSC,B Science,2014,15
2015,3600,Bachelor of Science,HSC,B Science,2013,14
2015,3600,Bachelor of Science,HSC,B Science,2012,20
2015,3600,Bachelor of Science,HSC,B Science,2011,10
2015,3600,Bachelor of Science,HSC,B Science,2010,3
2017,3600,Bachelor of Science,HSC_HSC,B Science B Science,2016,1
2016,3600,Bachelor of Science,HSC_HSC,B Science B Science,2016,1
2015,3602,B Science (Sc Communication),3602XBSCM,Science Communication,2012,1
2021,3603,B Science (Resource & Env Mgt),BSREM,B Science (Resource & Env Mgt),2015,1
2021,3603,B Science (Resource & Env Mgt),BSREM,B Science (Resource & Env Mgt),2013,1
2020,3603,B Science (Resource & Env Mgt),BSREM,B Science (Resource & Env Mgt),2015,3
2019,3603,B Science (Resource & Env Mgt),BSREM,B Science (Resource & Env Mgt),2016,3
2019,3603,B Science (Resource & Env Mgt),BSREM,B Science (Resource & Env Mgt),2015,4
2019,3603,B Science (Resource & Env Mgt),BSREM,B Science (Resource & Env Mgt),2013,1
2018,3603,B Science (Resource & Env Mgt),BSREM,B Science (Resource & Env Mgt),2016,6
2018,3603,B Science (Resource & Env Mgt),BSREM,B Science (Resource & Env Mgt),2015,8
2018,3603,B Science (Resource & Env Mgt),BSREM,B Science (Resource & Env Mgt),2014,2
2017,3603,B Science (Resource & Env Mgt),BSREM,B Science (Resource & Env Mgt),2016,8
2017,3603,B Science (Resource & Env Mgt),BSREM,B Science (Resource & Env Mgt),2015,15
2017,3603,B Science (Resource & Env Mgt),BSREM,B Science (Resource & Env Mgt),2014,4
2017,3603,B Science (Resource & Env Mgt),BSREM,B Science (Resource & Env Mgt),2013,5
2016,3603,B Science (Resource & Env Mgt),BSREM,B Science (Resource & Env Mgt),2016,12
2016,3603,B Science (Resource & Env Mgt),BSREM,B Science (Resource & Env Mgt),2015,20
2016,3603,B Science (Resource & Env Mgt),BSREM,B Science (Resource & Env Mgt),2014,12
2016,3603,B Science (Resource & Env Mgt),BSREM,B Science (Resource & Env Mgt),2013,8
2015,3603,B Science (Resource & Env Mgt),BSREM,B Science (Resource & Env Mgt),2015,22
2015,3603,B Science (Resource & Env Mgt),BSREM,B Science (Resource & Env Mgt),2014,15
2015,3603,B Science (Resource & Env Mgt),BSREM,B Science (Resource & Env Mgt),2013,16
2015,3603,B Science (Resource & Env Mgt),BSREM,B Science (Resource & Env Mgt),2012,3
2015,3603,B Science (Resource & Env Mgt),BSREM,B Science (Resource & Env Mgt),2011,1
2016,3603,B Science (Resource & Env Mgt),BSREM_HSREM,B Science (Resource & Env Mgt) B Science (Resource & Env Mgt),2012,1
2015,3603,B Science (Resource & Env Mgt),BSREM_HSREM,B Science (Resource & Env Mgt) B Science (Resource & Env Mgt),2012,1
2017,3603,B Science (Resource & Env Mgt),HSREM,B Science (Resource & Env Mgt),2016,2
2016,3603,B Science (Resource & Env Mgt),HSREM,B Science (Resource & Env Mgt),2016,4
2015,3603,B Science (Resource & Env Mgt),HSREM,B Science (Resource & Env Mgt),2012,1
2015,3603,B Science (Resource & Env Mgt),HSREM,B Science (Resource & Env Mgt),2011,1
2022,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2022,9
2022,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2021,12
2022,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2020,8
2022,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2019,8
2022,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2018,2
2022,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2017,2
2022,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2016,1
2021,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2021,12
2021,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2020,13
2021,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2019,21
2021,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2018,2
2021,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2017,2
2021,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2016,1
2021,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2015,1
2020,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2020,17
2020,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2019,27
2020,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2018,9
2020,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2017,8
2020,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2016,3
2020,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2015,2
2019,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2019,29
2019,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2018,18
2019,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2017,16
2019,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2016,5
2019,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2015,4
2019,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2014,1
2018,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2018,17
2018,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2017,20
2018,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2016,15
2018,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2015,6
2018,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2014,1
2017,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2017,23
2017,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2016,20
2017,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2015,8
2017,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2014,3
2017,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2013,1
2017,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2012,1
2016,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2016,24
2016,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2015,10
2016,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2014,10
2016,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2013,3
2016,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2012,1
2015,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2015,17
2015,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2014,16
2015,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2013,7
2015,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2012,3
2015,3605,Bachelor of Biotechnology,BBIOT,B Biotechnology,2010,1
2017,3605,Bachelor of Biotechnology,BBIOT_HBIOT,B Biotechnology B Biotechnology,2012,1
2016,3605,Bachelor of Biotechnology,BBIOT_HBIOT,B Biotechnology B Biotechnology,2013,1
2016,3605,Bachelor of Biotechnology,BBIOT_HBIOT,B Biotechnology B Biotechnology,2012,1
2015,3605,Bachelor of Biotechnology,BBIOT_HBIOT,B Biotechnology B Biotechnology,2013,1
2015,3605,Bachelor of Biotechnology,BBIOT_HBIOT,B Biotechnology B Biotechnology,2012,1
